date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:57:53	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:57:51%20GMT	https://bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e?preview_theme_id=122414596155	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e9205	(from https://bigon-6.myshopify.com/account/login)
13:57:54	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:57:51%20GMT	https://bigon-6.myshopify.com/checkout	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkout	(from https://bigon-6.myshopify.com/account/register)
13:57:54	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:57:52%20GMT	https://bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e?preview_theme_id=122414596155	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e9205	(from https://bigon-6.myshopify.com/account/register)
13:57:54	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:57:52%20GMT	https://bigon-6.myshopify.com/checkout	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkout	(from https://bigon-6.myshopify.com/account/register)
13:57:55	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:57:53%20GMT	https://bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e?preview_theme_id=122414596155	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e9205	(from https://bigon-6.myshopify.com/account/register)
13:57:57	135973/135973	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jul%202023%2007:57:54%20GMT	https://bigon-6.myshopify.com/ga/pages/wishlist	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/ga/pages/wishlist.html	(from https://bigon-6.myshopify.com/pages/wishlist)
13:57:57	109498/109498	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jul%202023%2007:57:54%20GMT	https://bigon-6.myshopify.com/pages/GET	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/pages/GET	(from https://bigon-6.myshopify.com/pages/wishlist)
13:57:58	108953/108953	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jul%202023%2007:57:55%20GMT	https://bigon-6.myshopify.com/pages/POST	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/pages/POST	(from https://bigon-6.myshopify.com/pages/wishlist)
13:57:58	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:57:56%20GMT	https://bigon-6.myshopify.com/checkout	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkout	(from https://bigon-6.myshopify.com/pages/wishlist)
13:57:59	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:57:56%20GMT	https://bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e?preview_theme_id=122414596155	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e9205	(from https://bigon-6.myshopify.com/pages/wishlist)
13:57:59	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:57:57%20GMT	https://bigon-6.myshopify.com/checkout	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkout	(from https://bigon-6.myshopify.com/pages/wishlist)
13:58:00	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:57:58%20GMT	https://bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e?preview_theme_id=122414596155	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e9205	(from https://bigon-6.myshopify.com/pages/wishlist)
13:58:01	13012/13012	---MCZ	200	added ('OK')	application/atom+xml	date:Sat,%2008%20Jul%202023%2007:57:58%20GMT	https://bigon-6.myshopify.com/collections/macbook.atom	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/collections/macbook.atom	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:01	8025/8025	---MC-	200	added ('OK')	application/json+oembed	date:Sat,%2008%20Jul%202023%2007:57:59%20GMT	https://bigon-6.myshopify.com/collections/macbook.oembed	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/collections/macbook.oembed	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:02	108953/108953	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jul%202023%2007:57:59%20GMT	https://bigon-6.myshopify.com/collections/GET	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/collections/GET	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:04	109498/109498	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jul%202023%2007:58:01%20GMT	https://bigon-6.myshopify.com/collections/POST	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/collections/POST	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:04	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:58:02%20GMT	https://bigon-6.myshopify.com/checkout	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkout	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:05	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:58:02%20GMT	https://bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e?preview_theme_id=122414596155	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e9205	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:06	188746/188746	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jul%202023%2007:58:03%20GMT	https://bigon-6.myshopify.com/collections/apple-ipad	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/collections/apple-ipad.html	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:04%20GMT	http://bigon-6.myshopify.com/cdn/shop/files/fdfdfdf_grande.jpg?v=1643623055	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/files/fdfdfdf_grande.12af9eb.delayed	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:08	218220/218220	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jul%202023%2007:58:04%20GMT	https://bigon-6.myshopify.com/collections/apple-watch	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/collections/apple-watch.html	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:08	18416/18416	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2013:21:27%20GMT	https://bigon-6.myshopify.com/cdn/shop/files/fdfdfdf_grande.jpg?v=1643623055	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/files/fdfdfdf_grandef9eb.jpg	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:06%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/15_86068dcd-90b3-4151-b997-f1400617b87e_2048x2048.png?v=1643627552	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/15_86068dcd-90b3-4151-b997-f1400617b87e_2048x204829c1.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:09	219108/219108	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jul%202023%2007:58:06%20GMT	https://bigon-6.myshopify.com/collections/macbook/products/apple-macbook-pro-16-inch	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/collections/macbook/products/apple-macbook-pro-16-inch.html	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:08%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/16_e8db5b39-5435-4176-8b16-919dd19d0bfa_2048x2048.png?v=1643627552	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/16_e8db5b39-5435-4176-8b16-919dd19d0bfa_2048x204829c1.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:10	172991/172991	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:48:29%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/15_86068dcd-90b3-4151-b997-f1400617b87e_2048x2048.png?v=1643627552	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/15_86068dcd-90b3-4151-b997-f1400617b87e_2048x204829c1.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:09%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/16_e8db5b39-5435-4176-8b16-919dd19d0bfa.png?v=1643627552	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/16_e8db5b39-5435-4176-8b16-919dd19d0bfa29c1.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:12	192983/192983	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2006:18:45%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/16_e8db5b39-5435-4176-8b16-919dd19d0bfa_2048x2048.png?v=1643627552	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/16_e8db5b39-5435-4176-8b16-919dd19d0bfa_2048x204829c1.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:11%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/14_c0e1c252-6eba-4989-8a18-5f16b1f0ef11.png?v=1643627552	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/14_c0e1c252-6eba-4989-8a18-5f16b1f0ef1129c1.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:14	192983/192983	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2006:18:47%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/16_e8db5b39-5435-4176-8b16-919dd19d0bfa.png?v=1643627552	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/16_e8db5b39-5435-4176-8b16-919dd19d0bfa29c1.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:13%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/15_86068dcd-90b3-4151-b997-f1400617b87e.png?v=1643627552	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/15_86068dcd-90b3-4151-b997-f1400617b87e29c1.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:16	139754/139754	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2007:58:13%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/14_c0e1c252-6eba-4989-8a18-5f16b1f0ef11.png?v=1643627552	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/14_c0e1c252-6eba-4989-8a18-5f16b1f0ef1129c1.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:17	172991/172991	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:48:37%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/15_86068dcd-90b3-4151-b997-f1400617b87e.png?v=1643627552	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/15_86068dcd-90b3-4151-b997-f1400617b87e29c1.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:15%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/16_f8424338-3405-4676-a0cc-e77fb7aa9b11_2048x2048.png?v=1643608986	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/16_f8424338-3405-4676-a0cc-e77fb7aa9b11_2048x2048a5e0.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:19	211035/211035	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jul%202023%2007:58:15%20GMT	https://bigon-6.myshopify.com/collections/macbook/products/macbook-pro-13-with-m1	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/collections/macbook/products/macbook-pro-13-with-m1.html	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:17%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/13_47c37337-7e7f-41be-8a58-069394f58861_2048x2048.png?v=1643608986	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/13_47c37337-7e7f-41be-8a58-069394f58861_2048x2048a5e0.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:21	192983/192983	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2007:58:17%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/16_f8424338-3405-4676-a0cc-e77fb7aa9b11_2048x2048.png?v=1643608986	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/16_f8424338-3405-4676-a0cc-e77fb7aa9b11_2048x2048a5e0.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:19%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/16_f8424338-3405-4676-a0cc-e77fb7aa9b11.png?v=1643608986	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/16_f8424338-3405-4676-a0cc-e77fb7aa9b11a5e0.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:23	237180/237180	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:48:41%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/13_47c37337-7e7f-41be-8a58-069394f58861_2048x2048.png?v=1643608986	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/13_47c37337-7e7f-41be-8a58-069394f58861_2048x2048a5e0.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:21%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/13_47c37337-7e7f-41be-8a58-069394f58861.png?v=1643608986	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/13_47c37337-7e7f-41be-8a58-069394f58861a5e0.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:25	192983/192983	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2006:18:57%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/16_f8424338-3405-4676-a0cc-e77fb7aa9b11.png?v=1643608986	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/16_f8424338-3405-4676-a0cc-e77fb7aa9b11a5e0.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:23%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/14_a042f111-3414-4e15-8d33-8b0edaeedf53.png?v=1643608986	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/14_a042f111-3414-4e15-8d33-8b0edaeedf53a5e0.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:27	237180/237180	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2006:18:59%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/13_47c37337-7e7f-41be-8a58-069394f58861.png?v=1643608986	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/13_47c37337-7e7f-41be-8a58-069394f58861a5e0.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:27	139754/139754	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2006:19:03%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/14_a042f111-3414-4e15-8d33-8b0edaeedf53.png?v=1643608986	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/14_a042f111-3414-4e15-8d33-8b0edaeedf53a5e0.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:26%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/14_2048x2048.png?v=1643608935	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/14_2048x20484c5d.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:29	217689/217689	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Jul%202023%2007:58:25%20GMT	https://bigon-6.myshopify.com/collections/macbook/products/macbook-air-with-m1	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/collections/macbook/products/macbook-air-with-m1.html	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:27%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/13_2048x2048.png?v=1643608935	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/13_2048x20484c5d.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:31	139754/139754	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:48:50%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/14_2048x2048.png?v=1643608935	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/14_2048x20484c5d.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:29%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/14.png?v=1643608935	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/144c5d.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:33	237180/237180	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:48:52%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/13_2048x2048.png?v=1643608935	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/13_2048x20484c5d.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:31%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/15.png?v=1643608929	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/153646.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:35	139754/139754	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:48:54%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/14.png?v=1643608935	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/144c5d.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:33%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/13.png?v=1643608935	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/134c5d.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:37	172991/172991	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:48:56%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/15.png?v=1643608929	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/153646.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:37	237180/237180	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:48:58%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/13.png?v=1643608935	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/134c5d.png	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:38	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:58:35%20GMT	https://bigon-6.myshopify.com/checkout	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkout	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:38	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2007:58:36%20GMT	https://bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e?preview_theme_id=122414596155	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e9205	(from https://bigon-6.myshopify.com/collections/macbook)
13:58:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:36%20GMT	http://bigon-6.myshopify.com/cdn/shop/t/5/assets/plugins.js?v=139296894682182894691644032983	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/t/5/assets/plugins8a89.js	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:37%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/14_180x.png?v=1643608935	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/14_180x4c5d.png	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:39	85715/85715	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2007%20Jul%202023%2015:31:29%20GMT	https://bigon-6.myshopify.com/cdn/shop/t/5/assets/plugins.js?v=139296894682182894691644032983	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/t/5/assets/plugins8a89.js	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:40	11992/11992	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:49:00%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/14_180x.png?v=1643608935	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/14_180x4c5d.png	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:38%20GMT	http://bigon-6.myshopify.com/cdn/shop/t/5/assets/theme.plugins.js?v=177399257430505027491644032996	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/t/5/assets/theme.plugins49f0.js	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:39%20GMT	http://bigon-6.myshopify.com/cdn/shop/t/5/assets/bootstrap.min.js?v=94033863239863277801644032930	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/t/5/assets/bootstrap.min28ab.js	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:41	63444/63444	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2008%20Jul%202023%2005:49:50%20GMT	https://bigon-6.myshopify.com/cdn/shop/t/5/assets/theme.plugins.js?v=177399257430505027491644032996	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/t/5/assets/theme.plugins49f0.js	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:40%20GMT	http://bigon-6.myshopify.com/cdn/shop/t/5/assets/owl.carousel.min.js?v=39625633880638491061644032974	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/t/5/assets/owl.carousel.minabe0.js	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:42	51040/51040	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2008%20Jul%202023%2005:49:51%20GMT	https://bigon-6.myshopify.com/cdn/shop/t/5/assets/bootstrap.min.js?v=94033863239863277801644032930	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/t/5/assets/bootstrap.min28ab.js	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:43	42767/42767	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2008%20Jul%202023%2005:55:06%20GMT	https://bigon-6.myshopify.com/cdn/shop/t/5/assets/owl.carousel.min.js?v=39625633880638491061644032974	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/t/5/assets/owl.carousel.minabe0.js	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:41%20GMT	http://bigon-6.myshopify.com/cdn/shop/t/5/assets/lazysizes.min.js?v=89644803952926230611644032966	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/t/5/assets/lazysizes.mincde9.js	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:44	15506/15506	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2007%20Jul%202023%2015:31:29%20GMT	https://bigon-6.myshopify.com/cdn/shop/t/5/assets/lazysizes.min.js?v=89644803952926230611644032966	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/t/5/assets/lazysizes.mincde9.js	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:42%20GMT	http://bigon-6.myshopify.com/cdn/shop/t/5/assets/tippy.min.js?v=157736563639682071161644033000	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/t/5/assets/tippy.min2c49.js	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
13:58:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2007:58:42%20GMT	http://bigon-6.myshopify.com/cdn/shop/t/5/assets/slick.min.js?v=129419428051093955041644032992	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/t/5/assets/slick.min94c3.js	(from https://bigon-6.myshopify.com/products/macbook-air-with-m1)
